Date,Close/Last,Volume,Open,High,Low
08/25/2021,$175.60,549855,$175.79,$176.23,$175.05
08/24/2021,$176.14,1053759,$178.73,$178.83,$176.10
08/23/2021,$178.75,755353,$180.00,$180.41,$178.69
08/20/2021,$180.03,631263,$180.25,$181.08,$179.13
08/19/2021,$180.25,531368,$177.66,$181.15,$177.60
08/18/2021,$179.51,706686,$181.73,$181.93,$179.35
08/17/2021,$182.13,691805,$181.43,$182.71,$180.85
08/16/2021,$181.16,471844,$179.65,$181.23,$179.65
08/13/2021,$179.40,624323,$178.15,$179.725,$178.12
08/12/2021,$177.64,667752,$179.22,$179.24,$177.41
08/11/2021,$178.67,518712,$179.17,$179.88,$178.40
08/10/2021,$178.96,557600,$178.79,$179.37,$178.18
08/09/2021,$178.47,422231,$178.59,$179.27,$178.135
08/06/2021,$178.59,444829,$179.20,$179.78,$178.14
08/05/2021,$178.75,648350,$179.00,$179.83,$178.4201
08/04/2021,$178.16,626538,$180.00,$180.08,$178.04
08/03/2021,$179.85,546522,$178.45,$180.175,$178.145
08/02/2021,$178.41,701515,$179.55,$179.55,$177.71
07/30/2021,$178.88,788395,$178.65,$179.775,$178.16
07/29/2021,$178.52,1138908,$175.25,$179.29,$174.20
07/28/2021,$176.50,1075893,$178.63,$179.07,$175.40
07/27/2021,$179.24,901558,$177.79,$179.76,$177.62
07/26/2021,$178.00,719163,$179.02,$179.41,$177.85
07/23/2021,$179.26,563075,$177.11,$179.41,$176.79
07/22/2021,$176.91,555182,$177.48,$178.195,$176.6398
07/21/2021,$178.02,569216,$180.70,$180.768,$177.91
07/20/2021,$180.28,824360,$180.28,$182.24,$179.81
07/19/2021,$179.43,1037816,$179.62,$181.255,$178.06
07/16/2021,$179.99,852564,$179.83,$180.575,$179.22
07/15/2021,$179.49,565632,$177.20,$179.65,$177.20
07/14/2021,$177.57,669826,$176.03,$178.01,$175.50
07/13/2021,$175.93,755562,$176.395,$177.09,$175.28
07/12/2021,$176.82,794144,$176.40,$176.87,$175.3301
07/09/2021,$176.75,779386,$176.55,$177.21,$176.10
07/08/2021,$175.79,976373,$175.91,$177.50,$174.99
07/07/2021,$176.57,1338826,$175.08,$178.36,$174.94
07/06/2021,$175.10,879203,$174.11,$175.42,$173.00
07/02/2021,$174.00,661108,$174.33,$174.9088,$173.65
07/01/2021,$173.70,875448,$174.21,$175.455,$173.44
06/30/2021,$174.18,1235399,$172.00,$174.40,$171.90
06/29/2021,$172.00,998815,$174.18,$174.88,$171.52
06/28/2021,$174.54,762241,$175.15,$175.86,$173.86
06/25/2021,$175.12,1778836,$172.55,$175.3325,$171.97
06/24/2021,$172.39,1959747,$170.10,$173.62,$169.49
06/23/2021,$170.37,803588,$171.63,$171.77,$170.33
06/22/2021,$172.27,615092,$172.84,$173.56,$172.09
06/21/2021,$172.24,856905,$171.44,$172.33,$171.18
06/18/2021,$170.49,1333279,$172.53,$172.53,$170.37
06/17/2021,$173.51,502473,$172.67,$173.76,$171.54
06/16/2021,$172.67,667250,$175.14,$175.27,$172.54
06/15/2021,$174.85,434375,$174.81,$175.07,$173.86
06/14/2021,$174.67,618452,$174.41,$174.67,$172.95
06/11/2021,$174.80,443503,$175.08,$175.08,$173.40
06/10/2021,$174.38,580131,$172.79,$174.66,$172.79
06/09/2021,$172.86,553855,$173.11,$173.59,$172.54
06/08/2021,$173.58,552612,$174.29,$174.29,$173.08
06/07/2021,$173.99,648581,$175.40,$175.40,$172.81
06/04/2021,$174.90,599121,$174.86,$175.55,$174.22
06/03/2021,$174.54,758142,$173.26,$174.63,$172.66
06/02/2021,$173.54,767783,$173.27,$174.215,$172.7301
06/01/2021,$172.65,752196,$173.66,$174.60,$171.87
05/28/2021,$173.05,871121,$173.52,$174.22,$173.02
05/27/2021,$173.45,1026035,$174.30,$174.905,$173.01
05/26/2021,$174.30,814801,$174.38,$175.23,$173.78
05/25/2021,$174.72,766591,$174.08,$174.75,$172.275
05/24/2021,$174.10,725464,$174.01,$175.09,$173.75
05/21/2021,$173.76,904460,$173.58,$174.74,$173.26
05/20/2021,$173.09,1006614,$171.61,$174.16,$171.465
05/19/2021,$172.28,998850,$172.18,$173.08,$171.12
05/18/2021,$172.79,1372525,$172.32,$174.2344,$172.32
05/17/2021,$172.49,1122951,$171.23,$173.83,$170.71
05/14/2021,$171.11,840340,$172.05,$173.64,$171.11
05/13/2021,$171.60,1462665,$167.26,$172.54,$167.10
05/12/2021,$167.60,1071406,$169.05,$169.52,$167.44
05/11/2021,$168.92,986684,$171.83,$172.16,$168.41
05/10/2021,$170.31,1385206,$168.86,$171.14,$168.7801
05/07/2021,$168.49,780934,$168.63,$169.13,$167.40
05/06/2021,$168.63,951129,$169.28,$170.79,$167.92
05/05/2021,$168.36,784935,$166.72,$168.9225,$165.94
05/04/2021,$166.91,1261230,$166.89,$167.93,$165.76
05/03/2021,$166.74,1125462,$164.70,$167.80,$164.27
04/30/2021,$164.30,1190999,$163.92,$164.99,$163.16
04/29/2021,$164.22,1609223,$160.02,$165.50,$159.505
04/28/2021,$158.86,1320933,$159.26,$160.95,$158.50
04/27/2021,$158.71,1063097,$159.09,$159.45,$157.94
04/26/2021,$159.03,762014,$161.64,$161.64,$158.81
04/23/2021,$161.43,682518,$162.21,$162.59,$161.1517
04/22/2021,$162.24,825941,$162.99,$163.41,$161.567
04/21/2021,$162.94,929832,$162.79,$163.99,$162.79
04/20/2021,$162.19,836812,$160.65,$163.1899,$160.28
04/19/2021,$160.98,771969,$161.01,$161.61,$159.52
04/16/2021,$160.99,1260671,$161.31,$161.53,$160.12
04/15/2021,$160.90,1079558,$161.00,$161.35,$159.58
04/14/2021,$158.19,889338,$158.86,$159.04,$156.87
04/13/2021,$158.82,1136713,$158.55,$159.645,$158.1842
04/12/2021,$159.60,942726,$159.56,$160.29,$158.9733
04/09/2021,$159.50,714231,$160.63,$160.81,$158.62
04/08/2021,$160.11,995336,$160.50,$161.06,$159.40
04/07/2021,$160.57,771819,$161.00,$161.3607,$159.91
04/06/2021,$160.76,941468,$159.60,$161.55,$159.23
04/05/2021,$159.35,979737,$158.97,$161.3449,$158.56
04/01/2021,$158.76,932277,$158.19,$159.52,$156.28
03/31/2021,$158.16,1170674,$158.39,$159.70,$157.68
03/30/2021,$158.86,1019283,$160.90,$161.56,$158.43
03/29/2021,$161.13,818678,$158.80,$161.71,$158.65
03/26/2021,$159.27,676538,$157.38,$159.29,$156.55
03/25/2021,$157.04,937188,$157.81,$158.61,$156.18
03/24/2021,$157.26,977376,$156.05,$158.25,$154.92
03/23/2021,$156.92,689964,$156.58,$157.24,$155.8483
03/22/2021,$156.38,801741,$154.09,$156.6199,$153.9394
03/19/2021,$154.70,1455294,$156.65,$156.95,$154.65
03/18/2021,$156.07,673176,$154.04,$156.46,$154.00
03/17/2021,$154.56,995773,$155.47,$155.86,$153.69
03/16/2021,$153.49,916455,$153.75,$154.27,$152.63
03/15/2021,$153.32,773372,$153.37,$153.53,$151.28
03/12/2021,$152.44,756683,$152.45,$152.88,$151.21
03/11/2021,$151.90,959298,$151.86,$153.10,$151.53
03/10/2021,$152.65,1121090,$150.28,$153.51,$149.05
03/09/2021,$150.56,953009,$151.77,$153.22,$150.50
03/08/2021,$151.79,1112904,$151.30,$154.62,$150.06
03/05/2021,$150.38,1031682,$146.69,$150.805,$146.06
03/04/2021,$146.09,1251059,$144.85,$149.105,$144.46
03/03/2021,$144.37,1100980,$145.27,$145.81,$144.25
03/02/2021,$145.35,969620,$145.10,$146.48,$143.58
03/01/2021,$145.19,1177230,$146.18,$147.91,$144.72
02/26/2021,$145.65,1053866,$148.05,$148.93,$145.56
02/25/2021,$147.57,1589892,$147.44,$149.14,$147.295
02/24/2021,$147.57,774656,$147.97,$148.50,$147.12
02/23/2021,$147.98,1477928,$149.05,$150.455,$147.10
02/22/2021,$148.25,862054,$149.10,$149.10,$146.50
02/19/2021,$148.85,1166040,$153.12,$153.57,$148.75
02/18/2021,$152.99,1390560,$149.81,$153.86,$149.81
02/17/2021,$151.29,864849,$150.93,$152.46,$150.85
02/16/2021,$151.38,1197589,$151.22,$152.32,$150.15
02/12/2021,$151.38,785709,$149.85,$151.76,$149.69
02/11/2021,$150.42,871355,$149.58,$150.78,$149.45
02/10/2021,$150.00,883720,$150.32,$150.65,$149.22
02/09/2021,$149.62,1090021,$149.21,$151.26,$149.15
02/08/2021,$149.33,2026184,$151.25,$151.37,$147.33
02/05/2021,$146.60,825536,$147.90,$149.3964,$146.59
02/04/2021,$147.22,1273320,$147.86,$150.00,$145.31
02/03/2021,$146.58,890135,$147.10,$147.78,$145.57
02/02/2021,$147.12,1001901,$145.75,$148.48,$145.19
02/01/2021,$145.11,848062,$145.65,$146.37,$144.62
01/29/2021,$145.44,1366644,$147.35,$149.71,$145.32
01/28/2021,$148.21,1220801,$146.41,$149.26,$146.10
01/27/2021,$146.19,1251769,$148.99,$149.505,$145.61
01/26/2021,$149.52,1167137,$147.57,$149.90,$145.64
01/25/2021,$147.53,1114392,$147.85,$150.07,$146.96
01/22/2021,$148.20,643239,$148.85,$149.58,$147.73
01/21/2021,$148.98,826515,$150.00,$150.00,$148.25
01/20/2021,$149.63,872791,$148.80,$149.75,$147.60
01/19/2021,$148.75,790270,$149.05,$150.35,$148.1763
01/15/2021,$148.46,1193696,$147.09,$149.4859,$146.88
01/14/2021,$147.42,836687,$150.31,$150.63,$147.34
01/13/2021,$149.92,709668,$149.35,$151.78,$148.9475
01/12/2021,$149.38,621729,$149.63,$150.75,$148.28
01/11/2021,$150.11,613721,$151.85,$152.43,$149.83
01/08/2021,$152.03,552587,$151.46,$152.34,$150.855
01/07/2021,$151.17,600101,$151.24,$152.32,$150.24
01/06/2021,$151.26,835779,$151.81,$153.93,$150.91
01/05/2021,$150.73,678545,$150.98,$151.54,$149.51
01/04/2021,$150.90,861607,$153.01,$153.42,$149.59
12/31/2020,$152.33,479323,$150.39,$152.54,$149.51
12/30/2020,$150.53,387599,$151.51,$152.00,$150.37
12/29/2020,$151.44,518710,$152.49,$152.97,$151.23
12/28/2020,$151.80,432858,$151.16,$151.89,$150.43
12/24/2020,$149.95,188232,$149.30,$150.1799,$148.84
12/23/2020,$149.45,580120,$149.48,$150.295,$149.17
12/22/2020,$148.62,559984,$149.41,$149.66,$148.20
12/21/2020,$149.66,846072,$149.01,$150.44,$146.85
12/18/2020,$150.88,1717323,$151.89,$152.35,$150.13
12/17/2020,$151.61,797065,$151.10,$152.785,$150.35
12/16/2020,$150.28,743555,$150.16,$151.67,$149.47
12/15/2020,$150.23,689139,$149.51,$150.82,$149.22
12/14/2020,$149.14,579571,$149.57,$151.58,$149.045
12/11/2020,$149.11,608687,$148.99,$150.20,$148.98
12/10/2020,$149.70,899783,$152.33,$152.81,$149.68
12/09/2020,$152.14,1179124,$150.45,$152.7025,$149.10
12/08/2020,$150.63,814281,$149.10,$151.70,$148.84
12/07/2020,$149.72,879889,$151.80,$152.71,$148.68
12/04/2020,$150.87,1002547,$150.00,$151.10,$149.883
12/03/2020,$149.83,719353,$149.00,$150.19,$148.88
12/02/2020,$149.25,1094650,$150.04,$151.79,$148.445
12/01/2020,$150.04,1325479,$149.00,$150.13,$148.09
11/30/2020,$147.89,1507420,$147.40,$148.03,$146.23
11/27/2020,$148.05,1252908,$148.44,$148.45,$146.40
11/25/2020,$148.15,1565286,$148.42,$149.33,$147.805
11/24/2020,$148.21,2261499,$147.60,$148.87,$147.12
11/23/2020,$146.83,656963,$147.48,$148.35,$146.31
11/20/2020,$147.78,600645,$149.09,$149.362,$147.03
11/19/2020,$149.40,659417,$149.08,$149.91,$147.64
11/18/2020,$150.64,678171,$153.51,$154.39,$150.56
11/17/2020,$152.93,701006,$154.52,$154.97,$152.595
11/16/2020,$155.12,784111,$154.95,$155.485,$153.79
11/13/2020,$154.00,580392,$154.07,$154.32,$152.24
11/12/2020,$153.56,584487,$153.99,$154.18,$151.90
11/11/2020,$153.66,697170,$152.93,$153.83,$151.55
11/10/2020,$152.26,987701,$150.18,$153.56,$149.46
11/09/2020,$149.72,1168401,$152.57,$154.49,$149.61
11/06/2020,$149.40,1354941,$148.90,$150.73,$146.81
11/05/2020,$144.60,923599,$145.58,$146.28,$143.8501
11/04/2020,$143.94,985035,$143.80,$146.59,$143.12
11/03/2020,$142.72,569798,$141.82,$144.56,$141.76
11/02/2020,$140.78,1266214,$139.66,$142.00,$139.18
10/30/2020,$137.46,783864,$137.13,$138.21,$135.83
10/29/2020,$137.83,710810,$137.91,$139.46,$136.475
10/28/2020,$138.20,858284,$140.62,$141.84,$138.12
10/27/2020,$142.50,825133,$144.62,$144.87,$142.36
10/26/2020,$144.20,610599,$145.89,$145.89,$143.18
10/23/2020,$146.34,383672,$146.40,$146.67,$145.82
10/22/2020,$145.44,442573,$145.92,$146.08,$144.46
10/21/2020,$145.58,688587,$146.39,$147.32,$145.08
10/20/2020,$146.88,434715,$148.64,$149.21,$146.73
10/19/2020,$147.50,614242,$150.60,$150.75,$147.26
10/16/2020,$149.92,912213,$150.93,$151.65,$149.81
10/15/2020,$150.42,579589,$148.57,$150.84,$148.09
10/14/2020,$149.47,576978,$148.51,$150.23,$148.26
10/13/2020,$148.85,574279,$147.42,$149.36,$147.13
10/12/2020,$148.08,601634,$147.02,$148.97,$146.53
10/09/2020,$145.63,612694,$144.25,$146.41,$143.8495
10/08/2020,$143.51,474316,$143.16,$144.16,$142.68
10/07/2020,$143.41,615258,$142.02,$144.08,$141.75
10/06/2020,$141.56,680343,$143.42,$143.76,$141.09
10/05/2020,$143.77,432715,$143.18,$144.14,$142.6196
10/02/2020,$142.92,535654,$143.50,$144.05,$142.09
10/01/2020,$143.93,759662,$143.49,$144.52,$141.71
09/30/2020,$143.34,798517,$141.43,$144.40,$141.22
09/29/2020,$141.19,735261,$142.30,$142.78,$140.30
09/28/2020,$140.41,589910,$140.31,$141.92,$139.65
09/25/2020,$139.52,684939,$137.16,$139.5625,$136.50
09/24/2020,$137.66,963889,$134.53,$137.91,$134.52
09/23/2020,$134.34,1084134,$138.06,$138.49,$134.00
09/22/2020,$137.43,623009,$136.98,$138.3082,$136.54
09/21/2020,$137.00,1291215,$138.00,$138.67,$135.01
09/18/2020,$138.92,1567924,$140.87,$141.52,$138.12
09/17/2020,$140.50,857724,$142.55,$142.55,$139.56
09/16/2020,$143.19,629194,$145.25,$146.08,$143.16
09/15/2020,$144.34,882319,$144.68,$146.365,$143.75
09/14/2020,$144.50,585604,$146.15,$146.80,$144.48
09/11/2020,$145.50,484404,$145.45,$146.90,$145.10
09/10/2020,$145.15,694948,$147.39,$147.87,$144.93
09/09/2020,$147.72,624218,$146.78,$149.06,$146.63
09/08/2020,$145.52,924286,$148.57,$149.10,$145.1846
09/04/2020,$148.80,779532,$148.88,$149.57,$146.26
09/03/2020,$148.36,861882,$149.74,$152.18,$146.99
09/02/2020,$149.42,773493,$148.01,$150.61,$148.01
09/01/2020,$148.42,644640,$148.64,$148.75,$146.62
08/31/2020,$148.64,682391,$148.82,$149.60,$148.4576
08/28/2020,$149.20,406957,$148.91,$149.27,$147.1948
08/27/2020,$148.70,646534,$149.91,$150.67,$148.57
08/26/2020,$149.15,1042531,$148.38,$149.48,$147.285
08/25/2020,$148.67,503726,$149.70,$149.70,$147.97
08/24/2020,$148.84,436801,$148.00,$149.20,$147.15
08/21/2020,$147.43,707486,$148.03,$148.28,$146.74
08/20/2020,$147.74,1241242,$146.54,$148.89,$146.34
08/19/2020,$147.76,1220100,$148.45,$148.98,$147.63
08/18/2020,$149.59,1046325,$148.19,$150.28,$147.33
08/17/2020,$148.33,863891,$146.33,$148.89,$145.82
08/14/2020,$146.07,513958,$146.47,$146.93,$145.705
08/13/2020,$146.57,734862,$146.50,$146.99,$145.43
08/12/2020,$146.02,878684,$142.97,$146.73,$142.50
08/11/2020,$142.51,998564,$144.40,$144.50,$141.89
08/10/2020,$143.92,561601,$144.28,$144.75,$143.53
08/07/2020,$143.92,671897,$143.01,$144.325,$142.76
08/06/2020,$143.67,617989,$141.82,$143.75,$141.73
08/05/2020,$142.27,709462,$144.52,$144.90,$141.955
08/04/2020,$144.30,974031,$144.32,$145.70,$144.14
08/03/2020,$144.94,1060143,$145.33,$146.31,$144.37
07/31/2020,$145.41,1757059,$144.97,$145.47,$143.41
07/30/2020,$145.29,774019,$145.04,$145.68,$144.15
07/29/2020,$145.81,863872,$145.68,$146.65,$145.27
07/28/2020,$145.73,919440,$146.00,$146.83,$145.19
07/27/2020,$146.29,879555,$145.96,$146.73,$144.41
07/24/2020,$145.68,1162150,$147.03,$147.61,$144.96
07/23/2020,$146.33,2281393,$143.00,$146.55,$142.41
07/22/2020,$138.46,1589711,$137.11,$138.47,$136.20
07/21/2020,$137.31,1162458,$135.71,$138.27,$135.67
07/20/2020,$135.51,1080076,$136.24,$136.52,$134.68
07/17/2020,$136.40,2708258,$134.38,$137.16,$133.91
07/16/2020,$134.45,1614772,$132.48,$135.51,$132.15
07/15/2020,$132.00,1155587,$132.87,$133.53,$131.46
07/14/2020,$131.80,1856693,$127.57,$131.95,$127.41
07/13/2020,$127.88,1248679,$128.37,$128.93,$127.58
07/10/2020,$127.75,661434,$126.35,$127.99,$125.89
07/09/2020,$126.75,810954,$128.09,$128.22,$126.06
07/08/2020,$128.52,1024432,$128.98,$129.50,$127.17
07/07/2020,$129.25,1097042,$129.00,$129.92,$128.58
07/06/2020,$129.45,986160,$131.52,$131.52,$128.565
07/02/2020,$129.86,1287362,$131.05,$131.68,$129.20
07/01/2020,$130.12,1292280,$129.77,$130.99,$129.49
06/30/2020,$129.62,2200364,$128.25,$130.35,$127.89
06/29/2020,$127.61,797750,$126.16,$128.26,$125.50
06/26/2020,$125.85,1539284,$128.75,$129.465,$125.615
06/25/2020,$128.67,1112339,$127.55,$128.82,$126.6793
06/24/2020,$127.98,969741,$129.30,$129.94,$126.93
06/23/2020,$130.25,1072521,$132.19,$132.54,$130.01
06/22/2020,$130.56,993079,$129.52,$131.44,$129.41
06/19/2020,$129.45,3297253,$133.04,$133.645,$129.40
06/18/2020,$132.54,595452,$131.64,$132.97,$131.37
06/17/2020,$132.28,910406,$132.95,$133.455,$131.92
06/16/2020,$132.58,789541,$132.54,$133.18,$130.59
06/15/2020,$130.13,1183099,$127.26,$130.20,$126.00
06/12/2020,$129.11,1085794,$130.73,$131.35,$127.63
06/11/2020,$129.09,1189699,$134.52,$135.31,$129.07
06/10/2020,$135.32,1352278,$134.03,$135.71,$132.775
06/09/2020,$133.34,1276912,$135.40,$135.40,$132.86
06/08/2020,$135.67,1987694,$134.66,$135.75,$133.39
06/05/2020,$135.44,1304553,$134.05,$136.28,$133.29
06/04/2020,$133.43,1133365,$133.82,$135.07,$132.47
06/03/2020,$134.22,980953,$137.62,$137.95,$134.18
06/02/2020,$137.18,2057611,$136.21,$137.20,$135.26
06/01/2020,$136.43,746113,$135.87,$137.40,$134.82
05/29/2020,$135.68,2912028,$135.56,$136.94,$133.86
05/28/2020,$135.98,1372739,$134.90,$136.18,$133.58
05/27/2020,$133.05,1443851,$128.34,$133.26,$127.04
05/26/2020,$128.27,1719569,$131.75,$131.87,$127.83
05/22/2020,$130.26,899979,$128.46,$130.5575,$127.60
05/21/2020,$128.03,2597308,$130.20,$130.46,$127.15
05/20/2020,$131.22,1137664,$131.82,$132.33,$130.72
05/19/2020,$130.91,1170648,$131.51,$132.2535,$129.52
05/18/2020,$132.27,1789354,$131.91,$132.85,$128.81
05/15/2020,$130.38,2602758,$130.90,$133.47,$130.05
05/14/2020,$131.03,1151167,$131.83,$132.62,$129.49
05/13/2020,$131.87,803287,$132.37,$133.63,$130.77
05/12/2020,$132.47,663385,$133.86,$134.69,$132.41
05/11/2020,$132.95,1087164,$133.13,$135.19,$132.92
05/08/2020,$133.19,831328,$132.25,$133.755,$131.81
05/07/2020,$130.53,979163,$133.12,$133.31,$130.39
05/06/2020,$131.73,858160,$132.04,$132.98,$131.23
05/05/2020,$131.36,1135615,$131.59,$132.90,$129.755
05/04/2020,$131.25,1109586,$131.89,$132.00,$129.91
05/01/2020,$132.54,1153410,$131.44,$133.75,$130.37
04/30/2020,$132.43,1216220,$134.60,$134.89,$132.00
04/29/2020,$134.41,1909895,$134.57,$134.91,$132.08
04/28/2020,$134.25,1167187,$135.11,$136.12,$133.81
04/27/2020,$135.11,1318659,$136.55,$137.68,$135.10
04/24/2020,$135.74,1416028,$136.03,$136.60,$133.39
04/23/2020,$136.91,2165408,$140.00,$142.0126,$135.87
04/22/2020,$143.28,1293686,$142.59,$145.48,$142.50
04/21/2020,$141.62,1236100,$146.24,$146.24,$140.75
04/20/2020,$144.58,1048735,$143.25,$147.30,$143.06
04/17/2020,$146.46,1164262,$147.40,$147.77,$143.96
04/16/2020,$145.45,1443093,$144.02,$146.67,$142.6726
04/15/2020,$142.60,1715645,$146.12,$146.75,$141.78
04/14/2020,$146.13,1152145,$143.85,$147.46,$141.76
04/13/2020,$142.65,1683892,$143.20,$144.42,$141.13
04/09/2020,$143.91,952507,$142.77,$147.35,$142.73
04/08/2020,$142.71,779686,$141.62,$144.04,$140.54
04/07/2020,$141.11,1367993,$142.15,$144.62,$140.03
04/06/2020,$141.86,1294918,$143.55,$144.00,$138.06
04/03/2020,$139.77,1469010,$134.88,$140.47,$134.88
04/02/2020,$135.73,2134822,$129.82,$136.49,$129.79
04/01/2020,$131.66,1412262,$128.39,$133.65,$127.75
03/31/2020,$132.50,2162857,$136.85,$138.05,$132.06
03/30/2020,$137.78,1348248,$133.29,$138.62,$133.29
03/27/2020,$130.84,1521374,$129.04,$135.51,$128.81
03/26/2020,$132.45,1440635,$126.12,$133.08,$126.12
03/25/2020,$126.14,2003641,$123.48,$130.79,$121.37
03/24/2020,$121.92,1523090,$114.65,$123.21,$114.2175
03/23/2020,$111.43,1917294,$117.75,$122.46,$109.88
03/20/2020,$117.73,1763078,$120.14,$126.294,$116.58
03/19/2020,$121.79,1806455,$116.07,$127.75,$115.01
03/18/2020,$116.11,3029013,$132.21,$136.96,$111.58
03/17/2020,$139.10,2678816,$128.44,$144.59,$127.81
03/16/2020,$125.93,1974584,$128.46,$136.58,$115.21
03/13/2020,$139.84,1905048,$140.09,$140.11,$131.39
03/12/2020,$132.87,2478477,$137.99,$142.69,$132.84
03/11/2020,$148.77,1076736,$150.13,$151.82,$146.816
03/10/2020,$154.55,1900329,$152.97,$154.95,$148.00
03/09/2020,$151.00,1221622,$150.15,$154.16,$148.00
03/06/2020,$156.29,1118357,$154.78,$157.421,$152.97
03/05/2020,$159.00,974080,$158.83,$160.36,$157.03
03/04/2020,$160.95,1002281,$155.99,$161.035,$154.97
03/03/2020,$153.49,1342307,$153.11,$156.57,$151.57
03/02/2020,$152.36,1280476,$144.32,$152.59,$144.32
02/28/2020,$143.99,2127656,$149.10,$149.82,$141.01
02/27/2020,$151.96,1580786,$157.83,$159.86,$151.86
02/26/2020,$158.38,1144369,$157.32,$161.75,$157.30
02/25/2020,$157.32,1466644,$159.06,$160.475,$156.89
02/24/2020,$158.94,1083626,$159.39,$160.93,$158.1817
02/21/2020,$160.32,1028175,$159.80,$160.96,$158.35
02/20/2020,$160.11,716714,$158.80,$160.36,$158.40
02/19/2020,$160.49,806799,$160.21,$161.83,$159.81
02/18/2020,$160.06,1061579,$159.92,$160.92,$159.555
02/14/2020,$160.34,687439,$159.00,$160.59,$158.82
02/13/2020,$159.33,774114,$157.66,$159.48,$157.37
02/12/2020,$157.86,673024,$157.38,$158.35,$156.65
02/11/2020,$157.65,680625,$156.86,$158.24,$156.5943
02/10/2020,$156.99,733646,$156.41,$158.275,$156.41
02/07/2020,$156.05,717298,$154.74,$156.2399,$154.30
02/06/2020,$154.34,676841,$152.33,$154.81,$152.12
02/05/2020,$152.88,802200,$152.18,$153.60,$151.6939
02/04/2020,$152.44,842753,$154.73,$155.37,$152.12
02/03/2020,$154.65,812952,$155.77,$156.54,$154.15
01/31/2020,$155.17,1341567,$157.50,$159.83,$155.15
01/30/2020,$158.14,1386389,$151.39,$158.19,$151.16
01/29/2020,$151.15,795779,$152.28,$152.68,$150.95
01/28/2020,$152.19,821674,$152.44,$153.20,$151.34
01/27/2020,$152.85,1130586,$154.12,$155.22,$152.74
01/24/2020,$154.68,592626,$154.06,$154.83,$153.14
01/23/2020,$153.83,603337,$152.30,$154.42,$152.04
01/22/2020,$152.44,486601,$153.20,$153.6054,$152.15
01/21/2020,$152.83,869839,$151.09,$152.89,$150.77
01/17/2020,$150.85,879443,$149.30,$151.23,$149.30
01/16/2020,$148.97,1016529,$148.35,$149.48,$147.17
01/15/2020,$148.51,852769,$148.78,$149.97,$148.34
01/14/2020,$148.83,734678,$149.84,$150.35,$148.09
01/13/2020,$149.69,734891,$148.34,$150.015,$148.20
01/10/2020,$148.13,724091,$146.83,$148.41,$146.10
01/09/2020,$146.57,919092,$146.06,$147.20,$145.16
01/08/2020,$146.04,865210,$145.48,$146.93,$144.86
01/07/2020,$144.85,859924,$144.20,$145.52,$143.98
01/06/2020,$144.57,1032942,$145.27,$145.28,$143.65
01/03/2020,$145.26,770922,$143.97,$145.89,$143.765
01/02/2020,$143.96,780033,$147.23,$147.81,$143.5444
12/31/2019,$146.98,594814,$146.76,$147.00,$145.58
12/30/2019,$146.82,446422,$147.21,$147.255,$146.06
12/27/2019,$147.62,420746,$146.65,$147.83,$146.53
12/26/2019,$146.29,400842,$145.91,$146.83,$145.61
12/24/2019,$146.09,250834,$146.26,$146.71,$145.84
12/23/2019,$146.31,481811,$147.86,$147.93,$146.1871
12/20/2019,$147.44,1269377,$147.30,$147.57,$146.03
12/19/2019,$146.67,925090,$146.55,$147.97,$145.93
12/18/2019,$145.82,984034,$145.29,$146.71,$144.75
12/17/2019,$144.71,1489312,$147.12,$147.74,$144.54
12/16/2019,$146.78,917327,$147.37,$148.14,$146.50
12/13/2019,$147.15,586282,$145.88,$147.58,$144.7221
12/12/2019,$146.82,713485,$149.11,$149.35,$146.60
12/11/2019,$149.77,614962,$149.15,$150.39,$148.81
12/10/2019,$149.40,539696,$149.62,$150.09,$149.04
12/09/2019,$149.54,952479,$149.84,$150.20,$148.84
12/06/2019,$149.25,600212,$150.18,$150.65,$149.23
12/05/2019,$149.97,570287,$150.13,$150.75,$149.21
12/04/2019,$150.16,802250,$148.54,$150.18,$148.27
12/03/2019,$148.80,832503,$149.12,$150.38,$147.7184
12/02/2019,$148.96,677285,$147.67,$149.09,$146.78
11/29/2019,$148.16,423389,$148.81,$149.31,$147.50
11/27/2019,$148.56,823587,$149.54,$149.62,$148.335
11/26/2019,$149.59,1899724,$146.56,$149.68,$146.05
11/25/2019,$146.08,1299327,$147.00,$147.45,$145.80
11/22/2019,$146.84,589023,$146.78,$147.24,$146.00
11/21/2019,$146.55,719595,$148.25,$148.64,$146.24
11/20/2019,$149.12,1164903,$148.57,$149.92,$148.07
11/19/2019,$147.56,754429,$146.95,$147.87,$146.13
11/18/2019,$146.69,740803,$145.40,$147.505,$145.00
11/15/2019,$145.75,877657,$146.05,$146.0937,$144.12
11/14/2019,$146.31,844810,$146.19,$147.2325,$145.65
11/13/2019,$145.78,1413818,$143.87,$146.16,$143.44
11/12/2019,$142.85,710667,$141.91,$143.25,$141.14
11/11/2019,$141.73,512214,$141.15,$141.75,$140.10
11/08/2019,$140.97,468827,$141.91,$142.41,$140.27
11/07/2019,$141.32,808919,$140.79,$141.45,$139.66
11/06/2019,$140.82,1022492,$141.35,$143.10,$140.66
11/05/2019,$140.29,1079254,$140.21,$140.68,$139.10
11/04/2019,$140.53,1112112,$143.05,$143.49,$139.83
11/01/2019,$143.07,1110314,$147.26,$147.80,$142.52
10/31/2019,$146.87,1037891,$146.38,$147.48,$145.435
